Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB)
8604.2524489516472,-0.0066175347511260914,-1.9328731012634259
8609.5858025371635,-0.0066220924083695105,-1.9389126636234351
8614.9224620066761,-0.0068118825125605444,-1.9449100089565197
8620.2624294093403,-0.0065577853067427675,-1.9496209238731743
8625.6057067955808,-0.007036009128803514,-1.9558117373143746
8630.9522962170922,-0.0083633598619593953,-1.9629091946616584
8636.3021997268461,-0.0064444353187210323,-1.9668293359162847
8641.6554193790798,-0.0074784727154218189,-1.973786256686143
8647.0119572293097,-0.0080224232882608153,-1.9790834346895625
8652.3718153343216,-0.0077674782598646805,-1.9858638157710704
8657.7349957521801,-0.0079294234166100621,-1.9921650997128699
8663.101500542225,-0.0086280859693077631,-1.999111278049746
8668.4713317650694,-0.0084806162206942249,-2.0054602606103833
8673.844491482605,-0.0094229472703552305,-2.0123432161591492
8679.2209817580024,-0.0092087050545294428,-2.0172270815618902
8684.6008046557108,-0.0098598840911584204,-2.0244485445397689
8689.983962241462,-0.010630584877396555,-2.0308544644454871
8695.3704565822645,-0.010547491412139553,-2.0380021309988257
8700.7602897464039,-0.011321813004785528,-2.0441482555632993
8706.1534638034609,-0.011954556038739851,-2.0509956181308366
8711.5499808242839,-0.012361668010739088,-2.0582544998060235
8716.9498428810148,-0.013965379526423573,-2.0653303180155809
8722.3530520470795,-0.014401132703875875,-2.0724638954404586
8727.7596103971809,-0.01543542996574619,-2.0796497333984179
8733.1695200073191,-0.016872669507061268,-2.0874475775247547
8738.5827829547725,-0.017605198568394615,-2.0943279745660033
8743.9994013181131,-0.020227148367115463,-2.1023296993435938
8749.4193771771952,-0.020358145340196223,-2.1090710349639186
8754.8427126131683,-0.021477777411229543,-2.1184958740213098
8760.2694097084677,-0.022662455232775432,-2.1244117304769579
8765.6994705468205,-0.020439534606754163,-2.1304295204021813
8771.1328972132469,-0.01948516075109602,-2.1353837637632251
8776.5696917940568,-0.0178676664697427,-2.1410224567214273
8782.0098563768588,-0.017070814660675816,-2.1464857632330876
8787.4533930505477,-0.015658174997718311,-2.1512777551049949
8792.9003039053187,-0.015528601416870578,-2.1584608186364158
8798.3505910326603,-0.014079021056781334,-2.1633337158919108
8803.8042565253581,-0.012730511663682081,-2.1691885870336942
8809.2613024774964,-0.013162037481539988,-2.175817816494376
8814.7217309844546,-0.011318944095714926,-2.1814208153706032
8820.1855441429125,-0.0107747472910391,-2.1873607135009543
8825.6527440508489,-0.010357074327747854,-2.1935685272483516
8831.1233328075432,-0.010021964976302058,-2.2006401519255734
8836.5973125135788,-0.0099789859890771198,-2.2079180119431783
8842.074685270838,-0.0083374331113974052,-2.2128350701446187
8847.5554531825037,-0.0082607581791611911,-2.220247737004406
8853.0396183530684,-0.0072986088944554939,-2.227484578456413
8858.5271828883251,-0.0080074536888259593,-2.2349840520429805
8864.0181488953713,-0.007337730772292426,-2.2408705887150062
8869.5125184826175,-0.0074484018229985169,-2.2483604384476026
8875.0102937597712,-0.0080820873307278097,-2.2553486442394326
8880.5114768378517,-0.0075502566826293419,-2.2631298924135819
8886.0160698291893,-0.008000027475517809,-2.2708845388903005
8891.5240748474243,-0.0088274121793260642,-2.2776076804808039
8897.0354940075013,-0.0083618587285199317,-2.2849923571206823
8902.5503294256796,-0.0072522396724419014,-2.293072674169804
8908.0685832195322,-0.0070199029175998916,-2.2993862135321894
8913.5902575079381,-0.0069235985624155642,-2.3072144675641564
8919.1153544110985,-0.0075041245038419144,-2.3152117371485796
8924.6438760505207,-0.0079289476690959405,-2.3230276115095396
8930.1758245490309,-0.0068376639340155775,-2.3298114172846076
8935.7112020307723,-0.0071408876035726999,-2.3377722564002479
8941.2500106212046,-0.0074151555270477142,-2.3454715300620395
8946.7922524470978,-0.0075259161567826534,-2.3537182608413438
8952.3379296365529,-0.0077276649050323342,-2.3610742266159312
8957.8870443189808,-0.0064692705402421176,-2.3695603114068211
8963.4395986251111,-0.0068339902907601086,-2.376628281061846
8968.9955946870014,-0.0076014922637263191,-2.3856105693508391
8974.555034638026,-0.0071095123218994326,-2.3936467888100137
8980.1179206128836,-0.0068219090941227627,-2.4011196317562162
8985.6842547475917,-0.0064760429713465774,-2.4087884930925956
8991.2540391794992,-0.0079400464376659322,-2.418432665063365
8996.8272760472755,-0.0078170798351450098,-2.4262403368678962
9002.4039674909145,-0.0072423832346241376,-2.4345948469200431
9007.9841156517377,-0.007792034388262108,-2.4427147622813972
9013.5677226723983,-0.0071610705893137613,-2.4509435259294285
9019.1547906968681,-0.0076493878363313398,-2.4601895479796503
9024.7453218704559,-0.007539838928066275,-2.4681522540276988
9030.3393183397984,-0.0074744858662686639,-2.4765329383288908
9035.936782252862,-0.0080231288818383689,-2.4851359391226508
9041.5377157589446,-0.0079101320007143906,-2.4945874084018542
9047.1421210086755,-0.0082453572558650497,-2.5035769325372943
9052.7500001540229,-0.008515797433580866,-2.5123293288742659
9058.3613553482755,-0.0084601002422194736,-2.5206708018544703
9063.9761887460736,-0.0094973307176643325,-2.5303487537341378
9069.5945025033798,-0.0099726130670511372,-2.5399988814550194
9075.2162987774991,-0.0094367306159808487,-2.549221897413807
9080.8415797270736,-0.010045866072077877,-2.5582730711489123
9086.4703475120823,-0.010648722681686634,-2.5687856730324237
9092.1026042938447,-0.011771080130580801,-2.578505109611466
9097.7383522350156,-0.012506858189074294,-2.5879242212841813
9103.3775934995938,-0.01262371436499779,-2.5975660036124308
9109.0203302529208,-0.013670430826898483,-2.6085241946480942
9114.6665646616766,-0.014885845932419418,-2.6190930237178831
9120.3162988938857,-0.015624706910934396,-2.6288918767142979
9125.9695351189202,-0.016879479978657394,-2.6392727918409919
9131.6262755074913,-0.017458864870536134,-2.6495289140119391
9137.2865222316559,-0.018989567430620212,-2.6605496739928731
9142.9502774648226,-0.021070519187578029,-2.6712986739545634
9148.6175433817425,-0.021649259621874528,-2.6825395724386252
9154.2883221585143,-0.02348105214618032,-2.6947704141555633
9159.9626159725904,-0.021308489788810614,-2.7020837675963163
9165.6404270027688,-0.020675348640117566,-2.7118537447283964
9171.3217574291975,-0.019381367859205956,-2.7192091564496712
9177.0066094333797,-0.018820629698555483,-2.7283101940742678
9182.6949851981663,-0.016347759264395207,-2.7367262734754161
9188.3868869077651,-0.015832832037390648,-2.7450607066118482
9194.0823167477374,-0.014915882590338396,-2.7534703490943175
9199.7812769049924,-0.014646685305562091,-2.7660727637725611
9205.483769567807,-0.012448955299048735,-2.7734388277905468
9211.1897969258043,-0.012461548498490916,-2.784627588862576
9216.8993611699698,-0.011290127259263368,-2.7927631791991248
9222.6124644926458,-0.011570199095790955,-2.8034749358879103
9228.32910908753,-0.011204344476798554,-2.8130612172358651
9234.0492971496878,-0.0097708489329727741,-2.8226019568036205
9239.7730308755363,-0.0095742610865893335,-2.8332790286917615
9245.500312462862,-0.0084705093603282058,-2.8430776353520164
9251.2311441108068,-0.0089970222946331706,-2.8541144150698465
9256.9655280198804,-0.0094466085308896434,-2.8652418140561009
9262.7034663919567,-0.0086858216912961538,-2.8756901050385784
9268.4449614302703,-0.0076604549916950374,-2.8862175162456785
9274.1900153394254,-0.0087694856397987058,-2.8974597893432015
9279.9386303253905,-0.0083351737850343131,-2.908698530667007
9285.6908085955019,-0.007506855148007377,-2.9201726143850153
9291.4465523584659,-0.0075904400536012072,-2.9295619177753935
9297.2058638243561,-0.0075880598104257008,-2.9412828988234301
9302.9687452046146,-0.0081113126815477426,-2.9538307330950522
9308.7351987120564,-0.0073733972711446686,-2.9643849315474133
9314.5052265608701,-0.0082623057767578553,-2.9770353446324189
9320.2788309666139,-0.0092251767074773249,-2.9896518967011754
9326.0560141462174,-0.0089041301371132996,-3.000663129884992
9331.8367783179874,-0.0084337518442262355,-3.0132315694423095
9337.6211257016075,-0.0080482444950695647,-3.024387222976483
9343.409058518133,-0.0079918952522356757,-3.0362112058399315
9349.2005789899958,-0.0083553089655523834,-3.0487231093243801
9354.9956893410108,-0.0083564574141949781,-3.0604714698111519
9360.7943917963676,-0.0081792644498128158,-3.0735402315345004
9366.5966885826329,-0.0078294988983668469,-3.0853699586895478
9372.4025819277558,-0.0081051631471323327,-3.0974647721120681
9378.2120740610699,-0.0088538549754042118,-3.1114015250805105
9384.0251672132836,-0.0075535502520500042,-3.1216763272335797
