Freq.	V(n025)
7.24435960074988e+002	(2.35666326191808e+001dB,1.71109013983480e+002°)
7.41310241300916e+002	(2.35703902843605e+001dB,1.70896266394154e+002°)
7.58577575029182e+002	(2.35743191918830e+001dB,1.70678156638676e+002°)
7.76247116628690e+002	(2.35784268262609e+001dB,1.70454530432832e+002°)
7.94328234724279e+002	(2.35827209649995e+001dB,1.70225227762508e+002°)
8.12830516164097e+002	(2.35872096861544e+001dB,1.69990082593574e+002°)
8.31763771102669e+002	(2.35919013755669e+001dB,1.69748922563396e+002°)
8.51138038202374e+002	(2.35968047336856e+001dB,1.69501568652673e+002°)
8.70963589956078e+002	(2.36019287818678e+001dB,1.69247834836217e+002°)
8.91250938133743e+002	(2.36072828680385e+001dB,1.68987527711167e+002°)
9.12010839355907e+002	(2.36128766715677e+001dB,1.68720446101046e+002°)
9.33254300796988e+002	(2.36187202072050e+001dB,1.68446380633928e+002°)
9.54992586021433e+002	(2.36248238278888e+001dB,1.68165113292862e+002°)
9.77237220955808e+002	(2.36311982262184e+001dB,1.67876416936588e+002°)
9.99999999999997e+002	(2.36378544343475e+001dB,1.67580054788393e+002°)
1.02329299228075e+003	(2.36448038220218e+001dB,1.67275779890845e+002°)
1.04712854805090e+003	(2.36520580924385e+001dB,1.66963334523953e+002°)
1.07151930523760e+003	(2.36596292755623e+001dB,1.66642449584129e+002°)
1.09647819614318e+003	(2.36675297184662e+001dB,1.66312843921172e+002°)
1.12201845430196e+003	(2.36757720722030e+001dB,1.65974223630275e+002°)
1.14815362149688e+003	(2.36843692746265e+001dB,1.65626281295877e+002°)
1.17489755493953e+003	(2.36933345284770e+001dB,1.65268695184015e+002°)
1.20226443461741e+003	(2.37026812739232e+001dB,1.64901128379630e+002°)
1.23026877081238e+003	(2.37124231545859e+001dB,1.64523227865193e+002°)
1.25892541179416e+003	(2.37225739758670e+001dB,1.64134623536961e+002°)
1.28824955169313e+003	(2.37331476541294e+001dB,1.63734927155342e+002°)
1.31825673855640e+003	(2.37441581549163e+001dB,1.63323731226307e+002°)
1.34896288259165e+003	(2.37556194178982e+001dB,1.62900607811913e+002°)
1.38038426460288e+003	(2.37675452655606e+001dB,1.62465107270284e+002°)
1.41253754462275e+003	(2.37799492917099e+001dB,1.62016756929864e+002°)
1.44543977074592e+003	(2.37928447246078e+001dB,1.61555059711401e+002°)
1.47910838816820e+003	(2.38062442579059e+001dB,1.61079492727589e+002°)
1.51356124843620e+003	(2.38201598407057e+001dB,1.60589505921568e+002°)
1.54881661891248e+003	(2.38346024168213e+001dB,1.60084520864419e+002°)
1.58489319246111e+003	(2.38495816053806e+001dB,1.59563929940633e+002°)
1.62181009735892e+003	(2.38651053280470e+001dB,1.59027096342462e+002°)
1.65958690743755e+003	(2.38811794327415e+001dB,1.58473355595701e+002°)
1.69824365246174e+003	(2.38978074869037e+001dB,1.57902019671769e+002°)
1.73780082874937e+003	(2.39149912000569e+001dB,1.57312384553756e+002°)
1.77827941003892e+003	(2.39327324348100e+001dB,1.56703739441990e+002°)
1.81970085860998e+003	(2.39510380315365e+001dB,1.56075366283076e+002°)
1.86208713666286e+003	(2.39699266335930e+001dB,1.55426501120029e+002°)
1.90546071796324e+003	(2.39894295831786e+001dB,1.54756233278777e+002°)
1.94984459975804e+003	(2.40095735649976e+001dB,1.54063407061174e+002°)
1.99526231496887e+003	(2.40303530172084e+001dB,1.53346680414896e+002°)
2.04173794466952e+003	(2.40517249545682e+001dB,1.52604723639285e+002°)
2.08929613085403e+003	(2.40736307468743e+001dB,1.51836324377304e+002°)
2.13796208950222e+003	(2.40960147035866e+001dB,1.51040329231470e+002°)
2.18776162394954e+003	(2.41188261800154e+001dB,1.50215550586125e+002°)
2.23872113856833e+003	(2.41420136911915e+001dB,1.49360717820425e+002°)
2.29086765276776e+003	(2.41655189774571e+001dB,1.48474466130004e+002°)
2.34422881531991e+003	(2.41892729474852e+001dB,1.47555339901545e+002°)
2.39883291901948e+003	(2.42131929487370e+001dB,1.46601798619955e+002°)
2.45470891568502e+003	(2.42371806189356e+001dB,1.45612221916619e+002°)
2.51188643150957e+003	(2.42611198707807e+001dB,1.44584913685844e+002°)
2.57039578276885e+003	(2.42848747971360e+001dB,1.43518105997719e+002°)
2.63026799189537e+003	(2.43082874072933e+001dB,1.42409963565604e+002°)
2.69153480392690e+003	(2.43311751621288e+001dB,1.41258589419516e+002°)
2.75422870333815e+003	(2.43533283031469e+001dB,1.40062032357870e+002°)
2.81838293126444e+003	(2.43745069865754e+001dB,1.38818296718607e+002°)
2.88403150312659e+003	(2.43944382475153e+001dB,1.37525355011622e+002°)
2.95120922666637e+003	(2.44128128343589e+001dB,1.36181163969941e+002°)
3.01995172040200e+003	(2.44292819717663e+001dB,1.34783684592991e+002°)
3.09029543251358e+003	(2.44434541320617e+001dB,1.33330906760417e+002°)
3.16227766016836e+003	(2.44548919202349e+001dB,1.31820878978889e+002°)
3.23593656929627e+003	(2.44631092068073e+001dB,1.30251743776087e+002°)
3.31131121482590e+003	(2.44675686751980e+001dB,1.28621779162748e+002°)
3.38844156139201e+003	(2.44676799848670e+001dB,1.26929446430731e+002°)
3.46736850452530e+003	(2.44627987864612e+001dB,1.25173444327507e+002°)
3.54813389233574e+003	(2.44522268574648e+001dB,1.23352769331221e+002°)
3.63078054770100e+003	(2.44352136522346e+001dB,1.21466781335572e+002°)
3.71535229097171e+003	(2.44109595733483e+001dB,1.19515273537117e+002°)
3.80189396320559e+003	(2.43786212654222e+001dB,1.17498544707984e+002°)
3.89045144994279e+003	(2.43373192008821e+001dB,1.15417471358925e+002°)
3.98107170553495e+003	(2.42861477627826e+001dB,1.13273576595861e+002°)
4.07380277804111e+003	(2.42241879273186e+001dB,1.11069091814997e+002°)
4.16869383470333e+003	(2.41505225059702e+001dB,1.08807006856198e+002°)
4.26579518801591e+003	(2.40642537269065e+001dB,1.06491103946667e+002°)
4.36515832240164e+003	(2.39645227265064e+001dB,1.04125970826023e+002°)
4.46683592150961e+003	(2.38505303011328e+001dB,1.01716988944332e+002°)
4.57088189614873e+003	(2.37215580601150e+001dB,9.92702936241114e+001°)
4.67735141287196e+003	(2.35769889516712e+001dB,9.67927045736566e+001°)
4.78630092322636e+003	(2.34163260336583e+001dB,9.42916270522622e+001°)
4.89778819368444e+003	(2.32392083556520e+001dB,9.17749261560497e+001°)
5.01187233627270e+003	(2.30454229229601e+001dB,8.92507788839926e+001°)
5.12861383991362e+003	(2.28349119269525e+001dB,8.67275105865973e+001°)
5.24807460249770e+003	(2.26077747327392e+001dB,8.42134238309689e+001°)
5.37031796370250e+003	(2.23642644822464e+001dB,8.17166284295047e+001°)
5.49540873857622e+003	(2.21047795549058e+001dB,7.92448812691065e+001°)
5.62341325190346e+003	(2.18298504831605e+001dB,7.68054436601563e+001°)
5.75439937337154e+003	(2.15401232047396e+001dB,7.44049623351425e+001°)
5.88843655355586e+003	(2.12363397194682e+001dB,7.20493781917668e+001°)
6.02559586074354e+003	(2.09193172929280e+001dB,6.97438646649466e+001°)
6.16595001861479e+003	(2.05899273170433e+001dB,6.74927954909948e+001°)
6.30957344480190e+003	(2.02490748168038e+001dB,6.52997398112590e+001°)
6.45654229034652e+003	(1.98976794096571e+001dB,6.31674811926423e+001°)
6.60693448007592e+003	(1.95366583092322e+001dB,6.10980562768895e+001°)
6.76082975391978e+003	(1.91669117454009e+001dB,5.90928083938253e+001°)
6.91830970918932e+003	(1.87893109700466e+001dB,5.71524515161968e+001°)
7.07945784384134e+003	(1.84046888467980e+001dB,5.52771402949312e+001°)
7.24435960074986e+003	(1.80138328907498e+001dB,5.34665424841059e+001°)
7.41310241300913e+003	(1.76174805320158e+001dB,5.17199107432291e+001°)
7.58577575029179e+003	(1.72163163216979e+001dB,5.00361515068748e+001°)
7.76247116628687e+003	(1.68109707746631e+001dB,4.84138892772306e+001°)
7.94328234724277e+003	(1.64020205434797e+001dB,4.68515252843453e+001°)
8.12830516164094e+003	(1.59899896350597e+001dB,4.53472899516220e+001°)
8.31763771102666e+003	(1.55753514098094e+001dB,4.38992889943080e+001°)
8.51138038202371e+003	(1.51585311372674e+001dB,4.25055432703042e+001°)
8.70963589956075e+003	(1.47399089182732e+001dB,4.11640227052622e+001°)
8.91250938133740e+003	(1.43198228185890e+001dB,3.98726747408326e+001°)
9.12010839355904e+003	(1.38985720903045e+001dB,3.86294478211629e+001°)
9.33254300796985e+003	(1.34764203837096e+001dB,3.74323104551944e+001°)
9.54992586021430e+003	(1.30535988727596e+001dB,3.62792663893018e+001°)
9.77237220955804e+003	(1.26303092316465e+001dB,3.51683664157936e+001°)
9.99999999999993e+003	(1.22067264089134e+001dB,3.40977173478550e+001°)
1.02329299228075e+004	(1.17830011500142e+001dB,3.30654887340028e+001°)
1.04712854805089e+004	(1.13592622208550e+001dB,3.20699180011133e+001°)
1.07151930523760e+004	(1.09356182880464e+001dB,3.11093149751154e+001°)
1.09647819614318e+004	(1.05121594320093e+001dB,3.01820672719245e+001°)
1.12201845430196e+004	(1.00889583593210e+001dB,2.92866491064249e+001°)
1.14815362149688e+004	(9.66607169689013e+000dB,2.84216377884359e+001°)
1.17489755493952e+004	(9.24354268051851e+000dB,2.75857435524733e+001°)
1.20226443461740e+004	(8.82140870526323e+000dB,2.67778529139948e+001°)
1.23026877081237e+004	(8.39971982599195e+000dB,2.59970520017728e+001°)
1.25892541179416e+004	(7.97856836152344e+000dB,2.52425105816400e+001°)
1.28824955169313e+004	(7.55809601727165e+000dB,2.45130960123306e+001°)
1.31825673855640e+004	(7.13842067224534e+000dB,2.38070308251064e+001°)
1.34896288259164e+004	(6.71953912245154e+000dB,2.31223019999328e+001°)
1.38038426460288e+004	(6.30135390534481e+000dB,2.24574383954199e+001°)
1.41253754462274e+004	(5.88377428775599e+000dB,2.18116105751625e+001°)
1.44543977074592e+004	(5.46675695291815e+000dB,2.11842494629050e+001°)
1.47910838816820e+004	(5.05029146371422e+000dB,2.05747879767543e+001°)
1.51356124843620e+004	(4.63437976305653e+000dB,1.99826035568117e+001°)
1.54881661891247e+004	(4.21902528272568e+000dB,1.94070379409796e+001°)
1.58489319246110e+004	(3.80422911122594e+000dB,1.88474247190079e+001°)
1.62181009735892e+004	(3.38998927296450e+000dB,1.83031078118053e+001°)
1.65958690743755e+004	(2.97630105138152e+000dB,1.77734514063016e+001°)
1.69824365246173e+004	(2.56315754576929e+000dB,1.72578445238119e+001°)
1.73780082874936e+004	(2.15055019886536e+000dB,1.67557026221584e+001°)
1.77827941003891e+004	(1.73846923238209e+000dB,1.62664676500452e+001°)
1.81970085860997e+004	(1.32690399123879e+000dB,1.57896073262378e+001°)
1.86208713666285e+004	(9.15843212948792e-001dB,1.53246140518893e+001°)
1.90546071796323e+004	(5.05275239223012e-001dB,1.48710036695985e+001°)
1.94984459975803e+004	(9.51881836858733e-002dB,1.44283141803110e+001°)
1.99526231496887e+004	(-3.14429933823763e-001dB,1.39961044752949e+001°)
2.04173794466951e+004	(-7.23591078669469e-001dB,1.35739531119123e+001°)
2.08929613085402e+004	(-1.13230711290505e+000dB,1.31614571467194e+001°)
2.13796208950222e+004	(-1.54058972266096e+000dB,1.27582310312874e+001°)
2.18776162394954e+004	(-1.94845035829409e+000dB,1.23639055717768e+001°)
2.23872113856832e+004	(-2.35590018490912e+000dB,1.19781269509842e+001°)
2.29086765276776e+004	(-2.76295004139198e+000dB,1.16005558104000e+001°)
2.34422881531990e+004	(-3.16961040648396e+000dB,1.12308663892441e+001°)
2.39883291901947e+004	(-3.57589137071342e+000dB,1.08687457172307e+001°)
2.45470891568501e+004	(-3.98180261322069e+000dB,1.05138928577815e+001°)
2.51188643150956e+004	(-4.38735338267771e+000dB,1.01660181984815e+001°)
2.57039578276884e+004	(-4.79255248163620e+000dB,9.82484278570466e+000°)
2.63026799189536e+004	(-5.19740825374118e+000dB,9.49009770048377e+000°)
2.69153480392689e+004	(-5.60192857333269e+000dB,9.16152347288265e+000°)
2.75422870333814e+004	(-6.00612083702319e+000dB,8.83886953227726e+000°)
2.81838293126443e+004	(-6.40999195689997e+000dB,8.52189369113537e+000°)
2.88403150312658e+004	(-6.81354835504481e+000dB,8.21036166003422e+000°)
2.95120922666636e+004	(-7.21679595910604e+000dB,7.90404659180760e+000°)
3.01995172040199e+004	(-7.61974019868972e+000dB,7.60272865285893e+000°)
3.09029543251357e+004	(-8.02238600236756e+000dB,7.30619461981042e+000°)
3.16227766016835e+004	(-8.42473779512212e+000dB,7.01423749978186e+000°)
3.23593656929626e+004	(-8.82679949607176e+000dB,6.72665617271354e+000°)
3.31131121482588e+004	(-9.22857451633687e+000dB,6.44325505425594e+000°)
3.38844156139200e+004	(-9.63006575692317e+000dB,6.16384377785085e+000°)
3.46736850452529e+004	(-1.00312756065131e+001dB,5.88823689472455e+000°)
3.54813389233573e+004	(-1.04322059390671e+001dB,5.61625359060431e+000°)
3.63078054770098e+004	(-1.08328581111482e+001dB,5.34771741805095e+000°)
3.71535229097169e+004	(-1.12332329588904e+001dB,5.08245604337559e+000°)
3.80189396320558e+004	(-1.16333307945412e+001dB,4.82030100718463e+000°)
3.89045144994277e+004	(-1.20331514025137e+001dB,4.56108749766330e+000°)
3.98107170553494e+004	(-1.24326940348910e+001dB,4.30465413576820e+000°)
4.07380277804109e+004	(-1.28319574063291e+001dB,4.05084277155835e+000°)
4.16869383470332e+004	(-1.32309396883103e+001dB,3.79949829094898e+000°)
4.26579518801589e+004	(-1.36296385027026e+001dB,3.55046843222768e+000°)
4.36515832240162e+004	(-1.40280509145822e+001dB,3.30360361170623e+000°)
4.46683592150959e+004	(-1.44261734242827e+001dB,3.05875675794433e+000°)
4.57088189614871e+004	(-1.48240019586318e+001dB,2.81578315400191e+000°)
4.67735141287194e+004	(-1.52215318613441e+001dB,2.57454028723565e+000°)
4.78630092322634e+004	(-1.56187578825357e+001dB,2.33488770617042e+000°)
4.89778819368442e+004	(-1.60156741673291e+001dB,2.09668688403172e+000°)
5.01187233627268e+004	(-1.64122742435227e+001dB,1.85980108853263e+000°)
5.12861383991360e+004	(-1.68085510082893e+001dB,1.62409525756041e+000°)
5.24807460249768e+004	(-1.72044967138838e+001dB,1.38943588041664e+000°)
5.37031796370248e+004	(-1.76001029523281e+001dB,1.15569088430751e+000°)
5.49540873857620e+004	(-1.79953606390495e+001dB,9.22729525784879e-001°)
5.62341325190344e+004	(-1.83902599954463e+001dB,6.90422286884002e-001°)
5.75439937337152e+004	(-1.87847905303585e+001dB,4.58640775702890e-001°)
5.88843655355584e+004	(-1.91789410204172e+001dB,2.27257631201751e-001°)
6.02559586074352e+004	(-1.95726994892508e+001dB,-3.85356797993677e-003°)
6.16595001861477e+004	(-1.99660531855263e+001dB,-2.34818390889822e-001°)
6.30957344480187e+004	(-2.03589885598041e+001dB,-4.65761637969694e-001°)
6.45654229034650e+004	(-2.07514912401861e+001dB,-6.96807421282074e-001°)
6.60693448007590e+004	(-2.11435460067366e+001dB,-9.28079241378376e-001°)
6.76082975391975e+004	(-2.15351367646601e+001dB,-1.15970006095855e+000°)
6.91830970918930e+004	(-2.19262465162174e+001dB,-1.39179237542952e+000°)
7.07945784384131e+004	(-2.23168573313667e+001dB,-1.62447828047291e+000°)
7.24435960074983e+004	(-2.27069503171149e+001dB,-1.85787953672198e+000°)
7.41310241300911e+004	(-2.30965055855692e+001dB,-2.09211763162732e+000°)
7.58577575029177e+004	(-2.34855022206801e+001dB,-2.32731383859681e+000°)
7.76247116628685e+004	(-2.38739182436687e+001dB,-2.56358927347324e+000°)
7.94328234724274e+004	(-2.42617305771366e+001dB,-2.80106494842029e+000°)
8.12830516164092e+004	(-2.46489150078600e+001dB,-3.03986182326254e+000°)
8.31763771102663e+004	(-2.50354461482678e+001dB,-3.28010085433584e+000°)
8.51138038202369e+004	(-2.54212973966175e+001dB,-3.52190304089931e+000°)
8.70963589956073e+004	(-2.58064408958789e+001dB,-3.76538946913788e+000°)
8.91250938133737e+004	(-2.61908474913459e+001dB,-4.01068135381114e+000°)
9.12010839355901e+004	(-2.65744866869992e+001dB,-4.25790007756467e+000°)
9.33254300796982e+004	(-2.69573266006523e+001dB,-4.50716722797429e+000°)
9.54992586021427e+004	(-2.73393339179170e+001dB,-4.75860463231881e+000°)
9.77237220955802e+004	(-2.77204738450372e+001dB,-5.01233439017176e+000°)
1.00000000000000e+005	(-2.81007100606397e+001dB,-5.26847890379414e+000°)
